7122458087281328933,一如既往的稳定发挥,4,469,1,2022-07-20 22:16:08,来自中国澳门,1380628129910376,JKBWS
7122443995296449315,韩国队守门员全场在门线上坐着玩手机！[捂脸],18,105,1,2022-07-20 21:21:03,来自上海,21796408644,自强不息豆花hv
7122429764975313671,韩国球迷说的没有错，韩国队这场球确实踢的差，压着打还吃到了一张黄牌，进攻方式单一，有段时间居然耿直的45度起球，要知道这边也有一个航母调头的中卫，这支韩国队对日本队也会输3个，再一个，香港队是不敢赢中国队的，哪怕他们在这场球找到了赢的方法,1,6,1,2022-07-20 20:26:07,来自广西,2203054620288504,鼎昌盛
7122422356886848293,朱辰杰头球顶得角度真叼，球进得也漂亮！[捂脸][赞],2,50,1,2022-07-20 19:57:46,来自浙江,5972343267,龙行天下2000
7122432397945307911,"射门:1:23
进球:1:2
比分:⭕:3",1,9,0,2022-07-20 20:36:32,来自江苏,4459275357002088,不用设置用户名称
7122441229153600289,看了一会不想看了，真的不能太怨这些队员了，他们已经是咱们23最好的球员了，韩国是一堆国教边缘球员，他们要是在中国，那就都是明星球员了,3,6,0,2022-07-20 21:11:07,来自内蒙古,6051442740,嘟嘟睡了么
7122426892267111203,这是中国男足全场唯一一次射门…………竟然进了[我想静静][我想静静][我想静静][我想静静][我想静静],1,23,0,2022-07-20 20:14:44,来自江苏,1547752813110680,谨说慎言
7122418355222430479,中国男足现在己经0：3落后韩国，男足继续不胜的神话。失利的原因己找到，因疫情原因，没有长时间集训。,1,16,2,2022-07-20 19:41:41,来自山东,104581461136,海洋之星586
7122479279824618255,本届比赛朱辰杰最佳进球奖点赞！,0,1,0,2022-07-20 23:38:45,来自北京,4406439347765044,浪里淘沙妮子
7122474360044438305,换成中国女足跟韩国男足比，也不可能没有一次射门,0,2,0,2022-07-20 23:20:22,来自山东,111151289673,英明果断湖泊vw
7122421741938950947,不知道全场有没有射门,18,107,1,2022-07-20 19:54:57,来自福建,104542839129,埋伏小蚊
7122450488066392835,谁说没有射门，头球射门，射入自己家大门。,9,118,3,2022-07-20 21:46:39,来自浙江,5861640995,ruidekeji
7122439964167815939,不是这次创造了耻辱，中国男足已经创造了无数次的耻辱。[发怒][发怒][打脸][打脸],8,297,2,2022-07-20 21:06:05,来自天津,6953480146,赋闲半日
7122457109303755559,终于进球了，来个进球奖,0,1,0,2022-07-20 22:12:37,来自山东,61654866075,缘份173146091
7122424016358425375,往自己的球门头球，太刁钻了，太经典了，技术相当出色，中国球员好棒[捂脸],0,6,0,2022-07-20 20:03:47,来自江苏,67247026295,1238352485056761
7122429310753555213,不要沮丧，好歹我们比韩国先进球吧，输就输了又不是从来不输，输了才正常，如果赢了我都不相信是国足。,1,1,0,2022-07-20 20:24:45,来自内蒙古,5756943812,星和月的期盼
7122421614562100005,才输三球，中国队已经超水平发挥啦，值得表扬[赞],6,202,2,2022-07-20 19:54:53,来自贵州,2814353137771432,小可乐小仔仔
7122424286564090665,好歹进球了，这就是进步，管他进哪个门,5,51,0,2022-07-20 20:04:43,来自黑龙江,2955085266294414,U老星星
7122422296182719267,女足东亚杯首战2-0胜台北，女足U16夺冠，，男足东亚杯输就输了，还乌龙，牛掰牛掰，太强了,3,66,2,2022-07-20 19:57:10,来自安徽,11576200479,几及附几集
7122426559947948811,头球厉害！！！,0,21,0,2022-07-20 20:14:03,来自辽宁,101253225628,蒋德顺DL
7122421811249513229,全场比赛结束 中国队进1球 韩国进2球,3,76,2,2022-07-20 19:55:28,来自湖北,59210107378,千与千寻ooooo
7122424092548301598,打的稀烂的一场球，完全被韩国压制，号称体能优势也沒有，跑不赢，抢不赢，传不准，沒控制，全场被围攻，唉，这批球员又没希望了。,6,43,2,2022-07-20 20:04:17,来自四川,73106235037,大山6889023701710
7122418268270330627,顶别人的球门就是顶不进去，顶自己的球门守门员都没法守这就是国足。,0,19,0,2022-07-20 19:41:58,来自上海,659317146001949,热闹雪梨nl
7122423056501064483,再次被羞辱！一次射门+乌龙+不到20%的控球率,7,73,2,2022-07-20 20:00:04,来自辽宁,2014729497766840,幸运阳光73o
7122421510043730703,终于结束了！过来看比分的！,5,164,1,2022-07-20 19:53:55,来自浙江,59596084195,大头的条头
7122424669911384870,祝贺国足全场一脚射门，顶进自家一球，进步非常明显。继续保持,1,59,1,2022-07-20 20:06:58,来自山东,98047971808,刘晓栋804
7122453957460706085,中国队后面加个男足两字，国家队是女足，和中国男足要区别开。,0,7,0,2022-07-20 22:00:11,来自河南,852850256118472,顽皮小哥王
7122468344003380003,这种体制下的球队，一直在刷新体育界的下限[捂脸][捂脸][捂脸][捂脸][捂脸][捂脸][捂脸][捂脸][捂脸][捂脸],1,7,0,2022-07-20 22:55:55,来自陕西,3419529075,风言峰语xa323
7122462715657962275,今天看到时韩国还没有进球，习惯性说了句要是有长进就好了。结果。。。。男足，什么时候能不让我们失望呢。,0,0,0,2022-07-20 22:33:51,来自江苏,3460898529227203,本喵是只猫
7122420678191891204,终于能进球了，还是一个头球世界波,0,5,0,2022-07-20 19:51:25,来自山东,6707188287,0927ww
7122437161907421955,平均年龄“仅”23.5岁[我想静静]，中国男足23了都还是“小将”[打脸]，23、4不正是出成绩的当打之年吗！,1,4,0,2022-07-20 20:55:12,来自贵州,3037778895,一苇行之2
7122440363557864207,0～3惨败？那输5～6球是什么败？求解？,2,2,0,2022-07-20 21:07:00,来自安徽,103950719916,淡定52394
7122426869882028830,前要刚看了一部电视剧。王志文老师电视剧。在电视上了调侃了国足队长打进一枚乌龙球。哈哈。今天买了0:2要是没有这位队长的这一球我还赢钱了。真给力。男足只有给你想不到的惊喜,3,5,1,2022-07-20 20:15:00,来自浙江,5554130532,Breadonly
7122452420290429707,还记得中国队3:0胜韩国好像也是东亚杯吧。,11,10,2,2022-07-20 21:54:35,来自浙江,62480553789,聪明金桔rs
7122474005273510692,不错不错！才输3个可以接受。第二个球中国男足后卫站桩看球不盯人，让韩国球员轻松接球射门。男足这种禁区危险地带站桩看球不盯人的坏习惯难道教练都没发现纠正？,0,0,0,2022-07-20 23:18:43,来自广西,101858660661,顺己怡然
7122431490294252322,不错了，国足进了一给球，多少天被零封了,1,12,1,2022-07-20 20:32:46,来自北京,2238260529346939,有趣的可乐IhK
7122463003047740194,真是无语呀，国足让人操碎了心，还是女足精彩，让全民为她们喝彩加油！,0,1,0,2022-07-20 22:35:02,来自贵州,71467065919,思语sVQl
7122479875184886560,国足队长那头球进的太漂亮了[赞][玫瑰],0,0,0,2022-07-20 23:42:00,来自湖南,3628801252933411,乡村微姐说事物
7122422244692869888,中国队只能被动守，毫无进攻之力，最后中国队0比3大胜韩国队，哈哈哈哈，中国队真牛,0,3,0,2022-07-20 19:56:42,来自湖北,2313845071163415,秋语
7122417829383209728,守门员：我一边防对手，还得防队友[我想静静],6,96,1,2022-07-20 19:39:50,来自黑龙江,109055026418,哈尔滨田威
7122458846819812103,国足球队体力充沛精力旺盛，硬抗韩国足九十分钟补射，真乃奇人也[赞],1,13,1,2022-07-20 22:19:27,来自马来西亚,63674944265,节节高192623379
7122464199389119269,我是没有看，现在看到有网友说是全场零射门，这也算是一个记录啊！未来一定还有更多更大的记录会被他们一一创造一一改写的！,5,16,1,2022-07-20 22:40:03,来自四川,431434909888616,笑对8023
7122444513867629348,触底触底毕竟有个㡳，中国男足完全无底，什么时候触底反弹，完全心中无数，只会创造更多的无底洞，更多的耻辱。,1,0,0,2022-07-20 21:23:26,来自湖北,2893517507537456,翠云黛岫
7122422939101823748,意料之中，感谢国足,1,28,0,2022-07-20 20:00:04,来自山东,4424032109464668,清闲的松鼠J1
7122464579917169415,国足队长那头球进的太漂亮了,0,1,0,2022-07-20 22:41:36,来自山东,4234913687288872,用户拥抱太阳
7122469829680235304,中国男足已完全自曝自弃，把自己定位亚洲三四流，里皮带队时场面上还能与韩国队互有攻守，世界杯小组赛还赢了韩国一次，现在中国男足只知道守后场，不会进攻，半场陪韩国人练攻防[捂脸]。,0,2,0,2022-07-20 23:01:39,来自四川,74241878602,刚刚2381904
7122478635868685056,从2000年开始如果投资900元下国足，每300元下比分0:1.0:2.0:3，基本每次都能中，然后拿出一半金额再分成三份在投资下一场比赛，现在估计可以上亿了！,0,0,0,2022-07-20 23:36:02,来自广东,108655145983,地平线资讯
7122410668997362462,真硬！中国男足总是这么优秀，无人能够超越[捂脸][捂脸][捂脸],0,58,0,2022-07-20 19:12:36,来自北京,57503080515,开心東哥
7122433278929699625,男足的乌龙太棒了是哪个老师教的，今天这个乌龙太棒了，干脆，利落，真是稳，准，狠好。,0,11,0,2022-07-20 20:39:31,来自山东,3219818261002175,高冷奶茶dx
7122424665540281123,国足没斗志，不团结，跑不动没节奏，传球速度慢脚下动作慢，只知道回传。基本都是在自己的区域，没见过一个射门的机会。欢迎大家点评,1,11,1,2022-07-20 20:06:09,来自江苏,4023801709341459,宇宙的眼泪
