7130149160397538048,生的伟大，死的光荣[祈祷][祈祷],6,449,0,2022-08-10 15:41:26,来自海南,3104633943,边界234
7130243074260861737,真伟大！英雄值得赞扬，这一生值了[流泪][流泪][流泪],1,8,0,2022-08-10 21:45:25,来自广东,2532867515361600,美好遇见未来
7130198473420849920,被救的五人在有能力的情况下，应该照顾英雄的家人，这不是道德绑架。,17,564,5,2022-08-10 18:52:41,来自河南,5861848564,此生温柔以待525
7130489553298817833,被救的人咋不发声。挽救了一家人失去了生命。不应该表示下吗,3,47,2,2022-08-11 13:42:12,来自贵州,6024318167,清闲的松鼠IM
7130171092299186948,在陕务工是47岁男子，跳水救5人后不幸遇难！危急时刻，估计也来不及思考，不顾自身安危，果断救人，真是英雄啊！,3,148,1,2022-08-10 17:07:00,,2018337973090744,两心相许
7130163118541816590,向舍己救人的英雄致敬！英雄一路走好。愿英雄家人身体健康，万事顺意。[祈祷][祈祷][祈祷],3,298,0,2022-08-10 16:35:55,来自北京,61274757145,大家好帮帮忙吧
7130478632694285090,被救者有义务帮助英雄一家，一人给十万二十万不多吧,3,32,1,2022-08-11 12:59:39,来自江西,6313515271,CoCoQlANDETA
7130168449724613376,个人觉得，见义勇为还是要量力而行。如你健在，父母妻儿的余生才有盼头。,28,338,3,2022-08-10 16:56:13,来自四川,59081189725,雪儿216087835
7130110008142119687,救人的见义勇为者为你点赞！但你也要保证自己的生命安全，希望政府能给他的孩子家人生活的保证。,1,29,0,2022-08-10 13:09:50,来自陕西,92446323009,一丝不苟梦想lM
7130469679671460616,舍生忘死，说的就是这样的英雄。把生的希望留给了他人，相信当时他的眼里只有遇到危险的人，心里只想的是早一点，再早一点救回他人。唯独没有想到的是自己，是自己的孩子和亲人。千言万语化为一句话:英雄一路走好！[祈祷][祈祷][祈祷]愿英雄的家人平安顺意！[作揖][作揖][作揖]#男子下水救5人后遇难 儿子才7岁#,2,36,0,2022-08-11 12:25:16,来自湖北,1279454150397443,境缘缘
7130464951949034275,"建议政府应出台相关奖励和抚恤政策，见义勇为者，应当有奖励。见义勇为牺牲者，家属应有抚恤，子女应免费供读到大学。
被救者，也应该有实质性的谢意表示，不管多少，就算再穷，也不能没良心。
社会上，也可开启相应捐赠渠道，让有心捐款的人，可以出一份力。但捐款需有人监管，收入支出明细，应当公示。",0,124,2,2022-08-11 12:06:46,来自上海,77248965294,玥萱娘
7130196578312389417,像这样的英雄，不但他本人要给予应有的褒奖，他的父母和孩子也应给相应的保障。,8,626,1,2022-08-10 18:45:16,来自内蒙古,98951918620,7913215914833
7130232968962229000,向舍己救人的英雄致敬！英雄一路走好[祈祷],0,5,0,2022-08-10 21:06:40,来自辽宁,677776170427143,用户6378176270639爱
7130113886980064040,//@铡刀除奸恶:这5个人这辈子应该照顾好英雄的家人,8,285,1,2022-08-10 13:27:30,,1038398454504768,小时候
7130227906248590117,被救的五人是否应该承担起照顾英雄家属的责任。,64,1045,7,2022-08-10 20:46:59,来自陕西,52178481485,聪明的原野kb
7130249277662135081,5个获救人应懂得感恩,42,1716,11,2022-08-10 22:09:45,来自福建,108341331837,武夷山水一壶茶
7130444823047897871,那个警察也是救了那个落水的人，被评了一等功，我觉得这个人也应该评为一等功臣。,1,134,1,2022-08-11 10:48:43,来自广东,6283112921,静待树上花开
7130460987198980879,被救的这一车人，哪怕贷款也要去感恩,7,135,1,2022-08-11 11:51:20,来自浙江,94159137557,芽儿11353
7130285270393701158,这个大哥是坠落凡间的天使，如今功德圆满返回天上了！,0,5,0,2022-08-11 00:33:01,来自湖北,2493346138042989,余生只爱自己3
7130216830790615808,"2011年7月28日国务院公布的《烈士褒扬条例》第二章烈士的评定、第八条 公民牺牲符合下列情形之一的，评定为烈士：
（二）抢险救灾或者其他为了抢救、保护国家财产、集体财产、公民生命财产牺牲的。
（五）其他牺牲情节特别突出的，堪为模范的。
五条人命呀，我觉得这两条完全满足。工作单位、死者遗属或事件发生地的组织、公民，都可以向事件发生地县级政府提交烈士申报材料。
这一事件也让更多的人明白：不要以身份判定人性，身份平凡，内心伟大，值得敬仰。善待每一个人，绝大多数的人都在为我们生活的城市添砖加瓦。",0,10,0,2022-08-10 20:03:47,,880082962097517,清欢拾光
7130459690513302287,政府拿钱出来，照顾英勇救人牺牲者家庭。发扬光大正能量。,1,143,2,2022-08-11 11:46:14,来自浙江,1746442409754333,运筹帷幄星星hM
7130155945744728835,致敬英雄，铭记英雄！英雄虽已去，别再让英雄的家属再寒了心！[祈祷][祈祷][祈祷],2,26,0,2022-08-10 16:08:24,来自四川,3403713389789527,随风叶儿飘
7130107201754284835,五个人每人5o一1oo万的车险，那么这五人应参照补助英雄[流泪]！2个小孩一生不只挣这点钱吧,4,147,3,2022-08-10 12:58:23,来自四川,67036055549,爱思考的湖畔
7130479181582418729,活着的两个同伴和三次下水找人的小伙，你们一样是英雄，应该见义勇为奖吧！,0,68,0,2022-08-11 13:02:00,来自四川,3909490624430620,率真叶子da
7130402823128728355,不要忘了最后救人的小伙和另几个救人者,2,343,2,2022-08-11 08:05:54,来自山东,3025487005747645,一枝梅
7130096944021521166,"舍己救人，政府应重奖，被救者应重谢！
但仍然希望好人凡事能量力施援，你们的生命是最为宝贵的！
[祈祷]",4,588,2,2022-08-10 12:18:52,来自陕西,98108816644,秦耕
7130585462015656704,看的泪流心酸孩子咋办向我们的英雄致敬，救了5个人不容易体力耗尽，这样的英雄我们社会应以各种形式向英雄致敬向其家属各种帮助[流泪][流泪][流泪],0,6,0,2022-08-11 19:54:06,来自吉林,3676371860085774,成熟露珠vH
7130251369902637838,这是一个让人敬佩的英雄[赞][赞][赞]，希望英雄的家属应该得到经济上的赔偿。更希望被救的人应该伸出援手，帮助遇难者家属解决困难,8,1496,9,2022-08-10 22:18:18,来自甘肃,3755548301858973,运筹帷幄露珠TcG
7130214188999705381,被救的五人应该捐款，对英雄表示救命之恩,41,1161,10,2022-08-10 19:53:45,来自陕西,110499009659,儿子要上高中了
7130104998457508619,应该是见义勇为的人，不能让人白死！,0,138,0,2022-08-10 12:50:52,来自陕西,4475420467,一米阳光41673001
7130282694293881641,见义勇为的英雄，国家应给予家属后代重奖,6,689,5,2022-08-11 00:20:36,来自北京,6162846849,冬冬81060430
7130268667652227840,向无名英雄致敬！一路走好！[祈祷][祈祷][祈祷],1,2,0,2022-08-10 23:25:16,来自新疆,1886407938548211,好茶如知己
7130120951513350951,一定在力所能及范围去援救，不要因为别人的错误丢掉自己的生命 --告每一位救人的好人,1,29,0,2022-08-10 13:52:46,来自江苏,1704940947,感动中国UP
7130417672227570468,好人呀，难得，国家应出手救他们全家，不然他死不闭目。[流泪],0,152,0,2022-08-11 09:03:57,来自广西,110802918408,聪慧星辰c1
7130473004580455172,社会捐款是大家的善举，但被救的人应该懂得感恩，担负起牺牲者孩子的抚养责任。,0,19,0,2022-08-11 12:38:35,来自四川,2349021544321112,卿卿
7130238441702703872,社会不会辜负好人！希望有关部门给予英雄家属照顾！,2,842,3,2022-08-10 21:27:31,来自安徽,4637222922,玉蛟龙墨墨
7130465160514929446,应该普及一下知识，一线英雄为岸上的救援赢得了时间，那么岸上的二线救援者记得给所有水里的人提供援助。假如英雄的父母在岸上，他们一定会盯着英雄，及时提供帮助。,4,52,3,2022-08-11 12:08:22,来自广西,729702620994158,俊俏轮船N
7130189888251118343,令人敬佩的英雄！必须大力宣传，给予重奖。希望政府善待英雄家人！,13,2348,11,2022-08-10 18:19:53,来自陕西,9342917598,平壤一枝花
7130444716390990626,他是拼尽全力把落水者拖出水面，自己却再也没有力量浮出险地！这是何等的大爱和无私的奉献精神在支撑着他！英雄无悔诠释了所有！英雄一路走好[流泪][流泪][流泪][祈祷][祈祷][祈祷],5,371,5,2022-08-11 10:48:19,来自河南,108707459301,顽强风声LU
7130480920771658531,被救起的五人合力抚养他的子女吧，生命是无价的，他用自己的一条命换了你们五条命。,0,11,0,2022-08-11 13:08:46,来自天津,105331536455,净正悟悦
7130217117777101575,怎么捐款，我愿意捐款。英雄不应该被欺负！,57,1065,6,2022-08-10 20:05:02,来自重庆,884439390881976,芬芬芳芳321
7130207840451003176,好人！一路走好！[祈祷][祈祷][祈祷],1,6,0,2022-08-10 19:29:01,来自福建,3267389946071053,安逸山丘ED
7130181328297542435,这个和前段时间柳州高速发生的车祸形成鲜明的对比，河北大哥全程拍摄指挥有序从雷克萨斯救起了两人，还有一个没就出来被喷，你看看这个，救人连自己的命都搭上了，他的家人父母多伤心，老人小孩怎么办！说句不好听他可以不救不管，如河北大哥像他这样搭上命了咋办？,4,44,0,2022-08-10 17:46:12,来自广东,5774871936,风趣海岛姑娘
7130199750128845581,希望得救之人膳养英雄家的老小,7,184,2,2022-08-10 18:57:46,来自广西,2173058924938099,蓝色多nao河
7130092796974875429,英雄啊心痛上有老下有小的正值壮年，英雄一路走好，你的大爱我们永远铭记,2,195,1,2022-08-10 12:02:54,来自陕西,59215290981,时光184025359
7130246024652161800,是个好人，但是为什么好人不能一生平安呢,1,4,0,2022-08-10 21:57:32,来自江苏,65647459826,可爱的蒹葭为霜
7130204682408149795,被施救者应该自觉地承担起英雄一家人的生活重任，让英雄走的安心，放心！,18,667,5,2022-08-10 19:16:42,来自山西,206332791369163,默默认知
7130229774081393441,不要忘了最后救人的小伙和另几个救人者,1,325,2,2022-08-10 20:54:41,来自吉林,51628927444,海龙网伽
7130477827342025507,请街道发起全国更大捐款，我也想捐，一个低层务工人，多么美的心灵，救5条人命，一定要让英雄父母老有所养，儿女到18岁衣食无忧，宏扬正能量，今后我们我们的亲人遇到危险，也有很多人挺身而出。,1,23,0,2022-08-11 12:56:32,来自福建,4050253969623675,神秘橙子d
7130230210012398340,救人也要量力而行……你的家人以后怎么办,29,398,12,2022-08-10 20:56:26,来自广东,76495835430,小斗渔村
7130231096218321676,捐款可以。政府更应该大力奖励，提倡并且发扬光大见义勇为的正能量；被救的人也可以酌情以资感谢！只有这样，我们的人以后才有见义勇为的勇气和决心！,7,488,4,2022-08-10 20:59:52,来自江苏,55859471134,莫愁宫主
7130478354260181794,社会应该弘扬正能量，让见义勇为而牺牲的下一代应该有保障。,0,13,0,2022-08-11 12:58:35,来自安徽,4572194125,放眼世界44238062
7130388232168211234,虽然做了英雄但去救人首先要保证自己的安全，你也是父母的孩子，你也是丈夫也是父亲，你的家人也在家等着你养，我建议那些被救的人给他家一定的补偿，以安慰英雄的心灵。,0,40,0,2022-08-11 07:09:10,来自广东,65602659032475,正义凛然小鱼F
7130209069847741191,被救的人应该认亲，每个月拿出一部分收入抚养英雄的父母和孩子！,20,866,7,2022-08-10 19:34:13,来自浙江,1019968437616941,繁星zan
7130424669538632479,奋不顾身的勇士，没有犹豫，没有考虑后果和回报，只是本能，这些人都值得被嘉奖，社会需要正能量，救人者不图回报，被救者知恩图报，人都有危难之际，愿好人一生平安[祈祷][祈祷][祈祷][祈祷][祈祷][祈祷],0,321,3,2022-08-11 09:31:00,来自湖北,3975755512,卿云蔓蔓
7130165686752019238,一定给他正义的补偿啊，见义勇为奖给他,0,199,1,2022-08-10 16:46:06,来自广东,3790743470876535,一纯小弥陀
7130441241494012713,官方公布捐款帐号，对救人英雄应按相关规定给予补偿,3,175,4,2022-08-11 10:34:54,来自宁夏,55718917893,十月落雨
7130230985056076556,捐了1k，致敬英雄,27,354,3,2022-08-10 20:58:56,来自陕西,3904832258,ScorpiO88888888
7130404561805951758,恳请政府孩子上学全部免费！父母低保！这样弘扬正气，不要伤了英雄的心！相信以后见义勇为的人会越来越多！,4,260,4,2022-08-11 08:13:02,来自江苏,56193593457,吕老师344
7130170538676519715,见义勇为牺牲了应由国家发放奖励，奖励的是正义，奖励的是舍己为人的精神，只有国家的认可才能弘扬这种正能量！否则救人英雄会流血又流泪！这种舍己为人的精神慢慢会不复存在！,3,53,0,2022-08-10 17:04:16,来自山东,93125556647,听听味儿
7130203367930102562,可惜了，救别人，不应该舍命相救,23,393,10,2022-08-10 19:11:33,来自湖北,3153041748396307,运筹帷幄小猫TM
7130335932481962793,一个伟大而平凡的人，农民工舍命救人，感动中国，为见义勇为英雄点赞！向英雄致敬！,2,245,2,2022-08-11 03:53:43,来自浙江,50393823821,林中凤凰4
7130168282820690719,看旁边站了那么多人，只有你下水了，英雄一路走好！,17,172,5,2022-08-10 16:56:03,来自重庆,3002682470,秀秀爱养生
7130270487837721384,好感动，真爷们，一路走好，希望能给他的家人一点帮助，有没有捐款渠道[祈祷][祈祷][祈祷][流泪][流泪][流泪],0,88,0,2022-08-10 23:32:40,来自新疆,13521898606,边关月月
7130484075470537485,政府应该颁发见义勇为奖，被救者也应该相应赔付。打工者不容易，家中还有七岁孩子和老父母，救人时他想的没那么多，这种高尚的淳朴品德值得发扬光大。,0,5,0,2022-08-11 13:21:03,来自上海,63472872891,姗姗来迟8425
7130469981057958690,社会应该弘扬这种奉献精神，让英雄永存！,0,24,0,2022-08-11 12:26:17,来自安徽,1802812285257207,谁懂我心
7130484132790272809,为四川，见义勇为的小伙子点赞👍英雄一路走好[祈祷][祈祷][祈祷]离我们家很近的闫良,0,4,0,2022-08-11 13:21:03,来自北京,106874566671,英明果断漂流瓶U9
7130280041648538381,这是何苦呢？凡事量力而行！留点力气上岸不好么？你也是有一家子人需要你养。我是不赞成这样救人。救人首先要保证自身安全。如果连自己都保护不好何谈救他人。也就是说有人落水你不会游泳就不要下水。,1,6,0,2022-08-11 00:11:04,来自天津,6106235484,百态轮回
7130460782156235527,为英雄点赞，让我们为英雄的后人伸出援助之手，让英雄瞑目，让这一善举得到社会的认可和传承！#舍己为人，它确实很勇敢#,2,65,1,2022-08-11 11:54:48,,87443977466,心蓝2022
7130161913945981737,泪目了[流泪]，向平凡的英雄致敬🫡，希望有关部门颁发英雄见义勇为奖。[祈祷][祈祷][祈祷],0,10,0,2022-08-10 16:30:47,来自广东,413031431149711,貮姑娘
7130453463372579588,三人见义勇为[赞]。不能忘了后面三次下水捞人的两个小伙子[赞]。,0,34,0,2022-08-11 11:22:50,来自江苏,1754443910489708,用户我是在扬州打工的
7130195301923210017,居然是我们江津人，一路走好！,7,45,1,2022-08-10 18:41:14,来自广东,1824795123782414,婧萱吖
7130463737991267072,不要忘了最后救人的小伙和另几个救人者，他们也是英雄,0,26,0,2022-08-11 12:02:00,来自四川,98284257938,秋之韵612
7130230942618813222,被救的人应该有担当，把遇难的家属照顾好，才是对遇难农民工的交待。,0,122,0,2022-08-10 20:59:18,来自北京,96552376223,dling22
7130250391732077351,为什么别人不帮忙？！,10,46,2,2022-08-10 22:14:49,来自北京,1266236031768087,理想农人
7130152527156970248,被救者应该承担起救人者的责任,0,7,0,2022-08-10 15:55:00,来自河南,50305224821,79523697826
7130209858154365696,见义勇为，社会应该捐款，不能让他们家人寒心[赞][赞],2,375,4,2022-08-10 19:36:47,来自广东,56591691416,秋霞黛芳
7130117491258573608,因为见义勇为救人而牺牲的人，应按照烈士照顾他的家庭。,1,46,0,2022-08-10 13:38:22,来自陕西,109005324613,真理万岁万万岁
7130213683317949224,上有双亲，下有儿女，为了救人献出宝贵的生命！不能让好人流血又流泪！应该帮助他！,3,513,6,2022-08-10 19:51:42,来自四川,5459275795,灰太狼抓不住喜羊羊
7130257086008886023,向英雄致敬，希望政府或者社会慈善机构善待英雄的父母及孩子[祈祷][祈祷][祈祷],0,8,0,2022-08-10 22:40:44,来自广东,90116874856,AO0菲莱特
7130586808303616798,他太勇敢了！真是为了别人忘了自己。被救的人记着他的恩情吧！,0,1,0,2022-08-11 19:59:48,来自北京,5521147594,尧三春
7130195626314941195,每个人都有自己的使命，为舍身忘我点赞[赞][祈祷],0,5,0,2022-08-10 18:42:37,来自上海,3164455551,开车Ken世界
7130482181621023488,有情有义的陕西人民，懂得感恩，传承正能量！对见义勇为英雄的家人也是另一种安慰！,0,4,0,2022-08-11 13:13:38,来自四川,3909490624430620,率真叶子da
7130262979236938500,希望两地政府妥善安排照顾救人英雄的家属,1,185,2,2022-08-10 23:04:14,来自天津,50866404030,lucy129999844
7130498148929913603,"三支利箭破水镜，
五条生命随车沉。
勇士往返终力竭，
国家岂会愧英灵！
这个视频画面感人[流泪]小车上的人应知道感恩！或许你们平常行善，所以苍天赐予三个保护神！[祈祷][祈祷][祈祷]
个人认为蒋正全追认烈士毫无异议！两个工友见义勇为亦无二话！
愿英雄一路走好！[祈祷][祈祷][祈祷]",0,3,0,2022-08-11 14:16:37,来自湖北,55961382124,民间调解
7130419811083141929,真是心疼，为了救别人，确给自己的家庭带来痛苦。七岁孩子没了爹，苦啊[流泪][流泪]这样的英雄我们应该爱戴！被救的你们，你们应该怎么做呢？但愿不要让社会人失望，更不要让英雄家庭失望！,0,61,1,2022-08-11 09:11:32,来自四川,101602674915,开朗溪流Xu
7130473217520878348,被救5人应该赡养老人照顾帮助孩子。,0,7,0,2022-08-11 12:39:22,来自陕西,4500925416,御言08
7130592789234729769,舍己为人，忘我精神把自己的生命弃在脑后，追加烈士是应该的同时出手救人的几个人都是见义勇为，向英雄致敬,0,1,0,2022-08-11 20:22:44,来自吉林,3676371860085774,成熟露珠vH
7130372736354566925,被救的人不应该忘了救人英雄。舍命的壮举，应该得到帮助，不能寒了英雄一家人的心。,0,17,0,2022-08-11 06:10:33,来自陕西,64112163846,随遇而安46942
7130479081925673762,希望被救的五个人承担起抚养救命恩人的儿子，赡养好救命恩人的父母，不然真的是枉为人，英雄死不瞑目太可怜了,0,22,1,2022-08-11 13:01:33,来自贵州,102203327741,沉尘晨
7130635738802619177,非常遗憾！救人还是要先保护好自己，量力而行。英雄一路走好[祈祷][祈祷][祈祷],0,0,0,2022-08-11 23:09:56,来自四川,2809605241,一路平安233588
7130261456192979716,真正的英雄，愿您一路走好,0,53,0,2022-08-10 22:58:20,来自河北,88106702777,南山草木香
7130451235580756772,好人正全一路走好！事迹泪目，家里的顶梁柱为了救护别人于生死而不顾，留下家里妻儿老少就默默的走了！三个建筑工人的壮举我们应当肃然起敬！[赞],0,10,0,2022-08-11 11:14:01,来自陕西,7793532852,金属科技1
7130200592143844126,被救起来那五个人不出来回应下吗,7,145,5,2022-08-10 19:01:14,来自广西,55050654043,芊芊之约
7130523957736260387,当事人为救人的几个人必须申请见义勇为英雄！,0,2,0,2022-08-11 15:55:48,来自重庆,808893074647080,lfy
7130473888651952930,谁来承担扶养儿子成人的义务？,1,13,2,2022-08-11 12:41:21,来自天津,1768485079754703,冒泡的鱼VApV
7130452508236956429,为舍已救人的英雄点赞！应评为烈士，国家要给与英雄家人补助，让见义勇为者不含心！,0,10,0,2022-08-11 11:18:38,来自湖南,5860766096,老邱108
7130194645400929065,向这住英雄帅哥至敬！不不顾自己的安慰帮他人，直得人人遵重的人！祝莫雄一路走好！,0,6,0,2022-08-10 18:41:53,,3967472203210558,善良面条RE
7130535729004544803,致敬！好人应该有好报，家属应该得到好报！,0,2,0,2022-08-11 16:41:28,来自广东,1604929478999219,超爱鱼子酱
7130489324764136228,刚刚联系了捐款电话，对方答复昨天是捐款电话，今天不是了…,1,2,0,2022-08-11 13:41:45,来自江苏,61702413739,高老庄的唐长老
7130473538716582670,社会应该弘扬这种奉献精神，让英雄永存！,0,9,0,2022-08-11 12:40:21,来自浙江,2515282259089072,朴实海洋yF
7130198663330530082,英雄一路走好，真的好痛心，救人要紧，但是得先保证自己的安全啊！,0,4,0,2022-08-10 18:53:20,来自江苏,93512935673,清潭碧水772
7130005320235254531,致敬英雄，用生命救人，凡人义举，可歌可泣，愿英雄一路走好！！[祈祷][祈祷][祈祷],1,139,0,2022-08-10 06:25:04,来自青海,108278288706,完美原野Hi
7130433367375381283,救人一定要用工具，保护好自己，不要救一个死一个。,0,17,0,2022-08-11 10:03:59,来自山东,91737638237,py441321464
7130184242935726862,太难得了，用自己的生命挽救了5个人。向英雄致敬！,0,39,0,2022-08-10 17:57:49,来自湖北,7432675831,游乐场克劳德6b5
7130200818468750080,为英雄点赞，也是挺心疼，救人自己遇难，希望英雄救人时也保护好自己,0,3,0,2022-08-10 19:01:45,来自广东,54627210123,麦麦芒
7130207826614027008,开车注意安全，搭上了人家的性命好可惜！！向英雄致敬！！,0,24,0,2022-08-10 19:28:54,来自广东,3073843311942179,竹影墙
7130360433722065694,向救五人英雄蒋正全致以最崇高的敬意！英雄一路走好！[流泪][流泪][流泪][祈祷],0,1,0,2022-08-11 05:23:45,来自山东,3305223549,竹报平安3798
